id,type,modified,institutionCode,collectionCode,basisOfRecord,occurrenceID,catalogNumber,occurrenceRemarks,recordNumber,recordedBy,lifeStage,reproductiveCondition,establishmentMeans,occurrenceStatus,preparations,associatedSequences,associatedTaxa,previousIdentifications,eventDate,verbatimEventDate,habitat,eventRemarks,continent,waterBody,islandGroup,island,country,countryCode,stateProvince,county,locality,verbatimLocality,verbatimElevation,minimumElevationInMeters,maximumElevationInMeters,verbatimDepth,minimumDepthInMeters,maximumDepthInMeters,locationRemarks,verbatimCoordinates,verbatimLatitude,verbatimLongitude,verbatimCoordinateSystem,verbatimSRS,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,coordinatePrecision,georeferencedBy,georeferencedDate,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,identificationID,identifiedBy,dateIdentified,identificationRemarks,identificationQualifier,typeStatus,scientificName,kingdom,phylum,class,order,family,genus,specificEpithet,infraspecificEpithet,taxonRank,scientificNameAuthorship,nomenclaturalStatus
NSW:NSW:NSW 20061,PhysicalObject,2014-07-15 10:25:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 20061,NSW 20061,,,"White, S.A.",,fruit,native,Present,sheet,,,,1921-05,,,,,,,,Australia,,Queensland,,Fraser Island.,Fraser Island.,,,,,,,,"25,22,,S,153,07,,E,",,,,,-25.37,153.12,,25000.0,,,,,,,,,,,,,,Melaleuca quinquenervia (Cav.) S.T.Blake,,,,,Myrtaceae,Melaleuca,quinquenervia,,,(Cav.) S.T.Blake,
NSW:NSW:NSW 20062,PhysicalObject,2014-07-15 10:25:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 20062,NSW 20062,,,"Bailey, F.M.",,flowers | fruit,native,Present,sheet,,,,,,,,,,,,Australia,,Queensland,,Near Brisbane.,Near Brisbane.,,,,,,,,"27,28,,S,153,01,,E,",,,,,-27.47,153.02,,25000.0,,,,,,,,,,,,,,Melaleuca quinquenervia (Cav.) S.T.Blake,,,,,Myrtaceae,Melaleuca,quinquenervia,,,(Cav.) S.T.Blake,
NSW:NSW:NSW 20063,PhysicalObject,2018-06-26 12:59:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 20063,NSW 20063,Medium size.,,"Simmonds, J.H.",,flowers,native,Present,sheet,,,,1910-07-16,,Grows in damp place.,,,,,,Australia,,Queensland,,"Sandgate, near Brisbane.","Sandgate, near Brisbane.",,,,,,,,"27,19,,S,153,04,,E,",,,,,-27.32,153.07,,10000.0,,,,,,,,,"Powell, J.M.",1975,,,,Melaleuca quinquenervia (Cav.) S.T.Blake,,,,,Myrtaceae,Melaleuca,quinquenervia,,,(Cav.) S.T.Blake,
NSW:NSW:NSW 20064,PhysicalObject,2014-07-15 10:25:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 20064,NSW 20064,,,"Laseron, C.F.",,fruit,native,Present,sheet,,,,1914-03-09,,,,,,,,Australia,,New South Wales,,"Cathie Creek, Port Macquarie.","Cathie Creek, Port Macquarie.",,,,,,,,"31,33,,S,152,51,,E,",,,,,-31.55,152.85,,5000.0,,,,,,,,,,,,,,Melaleuca quinquenervia (Cav.) S.T.Blake,,,,,Myrtaceae,Melaleuca,quinquenervia,,,(Cav.) S.T.Blake,
NSW:NSW:NSW 20065,PhysicalObject,2018-06-26 13:10:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 20065,NSW 20065,'Broad Leaved Tea Tree'.,,Unknown,,flowers | fruit,native,Present,,,,,,,,,,,,,Australia,,New South Wales,,Port Macquarie.,Port Macquarie.,,,,,,,,"31,25,,S,152,55,,E,GDA94",,,,,-31.42,152.92,GDA94,10000.0,,,,,,,,,"Wilson, Peter G.",2013-05-23,,,lectotype,Melaleuca quinquenervia (Cav.) S.T.Blake,,,,,Myrtaceae,Melaleuca,quinquenervia,,,(Cav.) S.T.Blake,
NSW:NSW:NSW 20067,PhysicalObject,2014-07-15 10:25:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 20067,NSW 20067,,122,"Ellen, H.E.",,buds | fruit,native,Present,sheet,,,,1916-04,,,,,,,,Australia,,New South Wales,,Manly.,Manly.,,,,,,,,"33,48,,S,151,16,,E,",,,,,-33.8,151.27,,5000.0,,,,,,,,,,,,,,Melaleuca quinquenervia (Cav.) S.T.Blake,,,,,Myrtaceae,Melaleuca,quinquenervia,,,(Cav.) S.T.Blake,
NSW:NSW:NSW 20068,PhysicalObject,2018-06-26 12:59:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 20068,NSW 20068,"The common coastal plant known as 'Broad Leaf Tea Tree'. Owing to the generally smal size of the the trees, it is seldom used for building purposes, unless for flooring, cut in 3 inche boards, when it is generally supposed to excel all other timbers for similar purposes.",,"Boorman, J.L.",,flowers | fruit,native,Present,sheet,,,,1915-06,,,,,,,,Australia,,New South Wales,,Kendall.,Kendall.,,,,,,,,"31,37,,S,152,42,,E,GDA94",,,,,-31.62,152.7,GDA94,3000.0,,,,,,,,,"Powell, J.M.",1975,,,,Melaleuca quinquenervia (Cav.) S.T.Blake,,,,,Myrtaceae,Melaleuca,quinquenervia,,,(Cav.) S.T.Blake,
NSW:NSW:NSW 20069,PhysicalObject,2018-06-26 12:59:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 20069,NSW 20069,,,"Blakely, W.F.",,buds | flowers | fruit,native,Present,sheet,,,,1922-07,,,,,,,,Australia,,New South Wales,,Orara River 10 miles S of Ramornie.,Orara River 10 miles S of Ramornie.,,,,,,,,"29,47,31,S,152,48,47,E,GDA94",,,,,-29.7919444,152.8130556,GDA94,1000.0,,,,,,,,,"Powell, J.M.",1975,,,,Melaleuca quinquenervia (Cav.) S.T.Blake,,,,,Myrtaceae,Melaleuca,quinquenervia,,,(Cav.) S.T.Blake,
NSW:NSW:NSW 20070,PhysicalObject,2018-02-05 14:36:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 20070,NSW 20070,,,"Cheel, E.",,fruit,native,Present,sheet,,,,1926-09-19,,,,,,,,Australia,,New South Wales,,Woodburn to Evans Head.,Woodburn to Evans Head.,,,,,,,,"29,05,30,S,153,24,00,E,GDA94",,,,,-29.0916667,153.4,GDA94,5000.0,,,,,,,,,,,,,,Melaleuca quinquenervia (Cav.) S.T.Blake,,,,,Myrtaceae,Melaleuca,quinquenervia,,,(Cav.) S.T.Blake,
NSW:NSW:NSW 20071,PhysicalObject,2016-11-29 12:02:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 20071,NSW 20071,,,"Lucas, A.H.S.",,fruit,native,Present,sheet,,,,1918-01-06,,,,,,,,Australia,,New South Wales,,"Swansea, Lake Macquarie.","Swansea, Lake Macquarie.",,,,,,,,"33,06,,S,151,40,,E,",,,,,-33.1,151.67,,5000.0,,,,,,,,,,,,,,Melaleuca quinquenervia (Cav.) S.T.Blake,,,,,Myrtaceae,Melaleuca,quinquenervia,,,(Cav.) S.T.Blake,
NSW:NSW:NSW 20072,PhysicalObject,2017-01-25 11:53:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 20072,NSW 20072,,,"Fletcher, J.J.",,buds | flowers,native,Present,sheet,,,,1888-03-24,,,,,,,,Australia,,New South Wales,,Botany.,Botany.,,,,,,,,"33,57,,S,151,12,,E,",,,,,-33.95,151.2,,10000.0,,,,,,,,,,,,,,Melaleuca quinquenervia (Cav.) S.T.Blake,,,,,Myrtaceae,Melaleuca,quinquenervia,,,(Cav.) S.T.Blake,
NSW:NSW:NSW 20073,PhysicalObject,2014-07-15 10:25:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 20073,NSW 20073,,,"Maiden, J.H.",,buds | flowers,native,Present,sheet,,,,1895-07,,,,,,,,Australia,,New South Wales,,Port Macquarie to Kempsey.,Port Macquarie to Kempsey.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Melaleuca quinquenervia (Cav.) S.T.Blake,,,,,Myrtaceae,Melaleuca,quinquenervia,,,(Cav.) S.T.Blake,
NSW:NSW:NSW 20074,PhysicalObject,2018-06-26 12:59:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 20074,NSW 20074,,,"Maiden, J.H.",,flowers | fruit,native,Present,sheet,,,,1915-05-23,,,,,,,,Australia,,New South Wales,,"Telegraph Point, Wilson River.","Telegraph Point, Wilson River.",,,,,,,,"31,19,,S,152,48,,E,",,,,,-31.32,152.8,,5000.0,,,,,,,,,"Powell, J.M.",1975,,,,Melaleuca quinquenervia (Cav.) S.T.Blake,,,,,Myrtaceae,Melaleuca,quinquenervia,,,(Cav.) S.T.Blake,
NSW:NSW:NSW 20075,PhysicalObject,2018-02-05 14:36:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 20075,NSW 20075,,,"Cheel, E.",,buds | flowers | fruit,native,Present,sheet,,,,1925-05-11,,,,,,,,Australia,,New South Wales,,Tuncurry.,Tuncurry.,,,,,,,,"32,10,,S,152,30,,E,",,,,,-32.17,152.5,,10000.0,,,,,,,,,,,,,,Melaleuca quinquenervia (Cav.) S.T.Blake,,,,,Myrtaceae,Melaleuca,quinquenervia,,,(Cav.) S.T.Blake,
NSW:NSW:NSW 20076,PhysicalObject,2014-07-15 10:25:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 20076,NSW 20076,A large tree. Very numerous.,,"Cunningham, B.",,fruit,native,Present,sheet,,,,1950-05-29,,Growing on the banks of the lake.,,,,,,Australia,,New South Wales,,Lake Munmorah via Wyong. Budgewoi.,Lake Munmorah via Wyong. Budgewoi.,,,,,,,,"33,13,,S,151,33,,E,",,,,,-33.22,151.55,,5000.0,,,,,,,,,,,,,,Melaleuca quinquenervia (Cav.) S.T.Blake,,,,,Myrtaceae,Melaleuca,quinquenervia,,,(Cav.) S.T.Blake,
NSW:NSW:NSW 20077,PhysicalObject,2018-06-18 13:39:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 20077,NSW 20077,,,"Cheel, E.",,flowers | fruit,native,Present,sheet,,,,1898-07-01,,,,,,,,Australia,,New South Wales,,Rose Bay.,Rose Bay.,,,,,,,,"33,51,,S,151,16,,E,GDA94",,,,,-33.85,151.27,GDA94,2000.0,,,,,,,,,"Blake, S.T.",1968,,,,Melaleuca quinquenervia (Cav.) S.T.Blake,,,,,Myrtaceae,Melaleuca,quinquenervia,,,(Cav.) S.T.Blake,
NSW:NSW:NSW 20078,PhysicalObject,2018-06-26 12:59:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 20078,NSW 20078,,,"Penfold, A.de R.",,fruit,native,Present,sheet,,,,1918-01,,,,,,,,Australia,,New South Wales,,Port Macquarie.,Port Macquarie.,,,,,,,,"31,25,,S,152,55,,E,GDA94",,,,,-31.42,152.92,GDA94,10000.0,,,,,,,,,"Powell, J.M.",1975,,,,Melaleuca quinquenervia (Cav.) S.T.Blake,,,,,Myrtaceae,Melaleuca,quinquenervia,,,(Cav.) S.T.Blake,
NSW:NSW:NSW 20079,PhysicalObject,2018-02-05 14:36:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 20079,NSW 20079,,,"Cheel, E.",,flowers | fruit,native,Present,sheet,,,,1927-07-17,,,,,,,,Australia,,New South Wales,,Angourie via Maclean.,Angourie via Maclean.,,,,,,,,"29,28,,S,153,22,,E,",,,,,-29.47,153.37,,10000.0,,,,,,,,,,,,,,Melaleuca quinquenervia (Cav.) S.T.Blake,,,,,Myrtaceae,Melaleuca,quinquenervia,,,(Cav.) S.T.Blake,
NSW:NSW:NSW 20080,PhysicalObject,2018-02-05 14:36:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 20080,NSW 20080,,,"Cheel, E.",,fruit,native,Present,sheet,,,,1928-07-20,,,,,,,,Australia,,New South Wales,,Macksville.,Macksville.,,,,,,,,"30,43,,S,152,55,,E,",,,,,-30.72,152.92,,10000.0,,,,,,,,,,,,,,Melaleuca quinquenervia (Cav.) S.T.Blake,,,,,Myrtaceae,Melaleuca,quinquenervia,,,(Cav.) S.T.Blake,
NSW:NSW:NSW 20082,PhysicalObject,2018-02-05 14:36:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 20082,NSW 20082,,,"Cheel, E.",,fruit,native,Present,sheet,,,,1925-07-26,,,,,,,,Australia,,New South Wales,,Casino.,Casino.,,,,,,,,"28,52,,S,153,03,,E,",,,,,-28.87,153.05,,10000.0,,,,,,,,,,,,,,Melaleuca quinquenervia (Cav.) S.T.Blake,,,,,Myrtaceae,Melaleuca,quinquenervia,,,(Cav.) S.T.Blake,
NSW:NSW:NSW 20083,PhysicalObject,2016-11-29 12:02:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 20083,NSW 20083,,,"Hamilton, A.A.",,flowers | fruit,native,Present,sheet,,,,1916-06,,,,,,,,Australia,,New South Wales,,Manly.,Manly.,,,,,,,,"33,48,,S,151,16,,E,",,,,,-33.8,151.27,,5000.0,,,,,,,,,"Fortescue, D.C.",1980-12-16,,,,Melaleuca quinquenervia (Cav.) S.T.Blake,,,,,Myrtaceae,Melaleuca,quinquenervia,,,(Cav.) S.T.Blake,
NSW:NSW:NSW 20084,PhysicalObject,2018-06-26 12:59:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 20084,NSW 20084,,4,"McAuliffe, D.J.",,flowers | fruit,native,Present,sheet,,,,1912-06,,,,,,,,Australia,,New South Wales,,Casino.,Casino.,,,,,,,,"28,52,,S,153,03,,E,",,,,,-28.87,153.05,,10000.0,,,,,,,,,"Powell, J.M.",1975,,,,Melaleuca quinquenervia (Cav.) S.T.Blake,,,,,Myrtaceae,Melaleuca,quinquenervia,,,(Cav.) S.T.Blake,
NSW:NSW:NSW 20085,PhysicalObject,2018-06-26 12:59:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 20085,NSW 20085,This is the second of two Melaleucas growing 200-300 yards from No. 1. Much smaller tree than No. 1. 8-9 feet high.,2,"McAuliffe, D.J.",,fruit,native,Present,sheet,,,,,,The water table having washed out into a deep drain.,,,,,,Australia,,New South Wales,,N Casino road.,N Casino road.,,,,,,,,"28,52,,S,153,03,,E,",,,,,-28.87,153.05,,10000.0,,,,,,,,,"Powell, J.M.",1975,,,,Melaleuca quinquenervia (Cav.) S.T.Blake,,,,,Myrtaceae,Melaleuca,quinquenervia,,,(Cav.) S.T.Blake,
NSW:NSW:NSW 20086,PhysicalObject,2018-06-18 13:39:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 20086,NSW 20086,,,"Blakely, W.F.",,flowers | fruit,native,Present,sheet,,,,1917-04,,,,,,,,Australia,,New South Wales,,Bondi.,Bondi.,,,,,,,,"33,52,,S,151,16,,E,",,,,,-33.87,151.27,,10000.0,,,,,,,,,"Blake, S.T.",1968,,,,Melaleuca quinquenervia (Cav.) S.T.Blake,,,,,Myrtaceae,Melaleuca,quinquenervia,,,(Cav.) S.T.Blake,
NSW:NSW:NSW 20087,PhysicalObject,2018-06-26 12:59:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 20087,NSW 20087,,,"Helms, R.",,buds | flowers,native,Present,sheet,,,,1900-04-13,,,,,,,,Australia,,New South Wales,,Rose Bay.,Rose Bay.,,,,,,,,"33,52,,S,151,16,,E,",,,,,-33.87,151.27,,5000.0,,,,,,,,,"Powell, J.M.",1975,,,,Melaleuca quinquenervia (Cav.) S.T.Blake,,,,,Myrtaceae,Melaleuca,quinquenervia,,,(Cav.) S.T.Blake,
NSW:NSW:NSW 20088,PhysicalObject,2018-06-18 13:39:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 20088,NSW 20088,,,"Fletcher, J.J.",,flowers,native,Present,sheet,,,,1888-08-11,,,,,,,,Australia,,New South Wales,,Gosford.,Gosford.,,,,,,,,"33,25,,S,151,21,,E,",,,,,-33.42,151.35,,10000.0,,,,,,,,,"Blake, S.T.",1968,,,,Melaleuca quinquenervia (Cav.) S.T.Blake,,,,,Myrtaceae,Melaleuca,quinquenervia,,,(Cav.) S.T.Blake,
NSW:NSW:NSW 20089,PhysicalObject,2018-06-18 13:39:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 20089,NSW 20089,,,"Cheel, E.",,fruit,native,Present,sheet,,,,1939-10-15,,,,,,,,Australia,,New South Wales,,Evans Head.,Evans Head.,,,,,,,,"29,07,,S,153,27,,E,",,,,,-29.12,153.45,,10000.0,,,,,,,,,"Blake, S.T.",1968,,,,Melaleuca quinquenervia (Cav.) S.T.Blake,,,,,Myrtaceae,Melaleuca,quinquenervia,,,(Cav.) S.T.Blake,
NSW:NSW:NSW 20090,PhysicalObject,2018-06-26 12:59:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 20090,NSW 20090,,,"Cheel, E.",,flowers,native,Present,sheet,,,,1916-09-21,,,,,,,,Australia,,New South Wales,,Orara River.,Orara River.,,,,,,,,,,,,,,,,,,,,,,,,,"Powell, J.M.",1975,,,,Melaleuca quinquenervia (Cav.) S.T.Blake,,,,,Myrtaceae,Melaleuca,quinquenervia,,,(Cav.) S.T.Blake,
NSW:NSW:NSW 20091,PhysicalObject,2018-02-05 14:36:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 20091,NSW 20091,,,"Cheel, E.",,sterile,native,Present,sheet,,,,1929-02-16,,,,,,,,Australia,,New South Wales,,Tuggerah Lake.,Tuggerah Lake.,,,,,,,,"33,18,,S,151,30,,E,",,,,,-33.3,151.5,,10000.0,,,,,,,,,,,,,,Melaleuca quinquenervia (Cav.) S.T.Blake,,,,,Myrtaceae,Melaleuca,quinquenervia,,,(Cav.) S.T.Blake,
NSW:NSW:NSW 20092,PhysicalObject,2018-06-26 12:59:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 20092,NSW 20092,,,"Hamilton, A.A.",,flowers | fruit,native,Present,sheet,,,,1899-04-13,,,,,,,,Australia,,New South Wales,,Wyong.,Wyong.,,,,,,,,"33,16,,S,151,25,,E,",,,,,-33.27,151.42,,10000.0,,,,,,,,,"Powell, J.M.",,,,,Melaleuca quinquenervia (Cav.) S.T.Blake,,,,,Myrtaceae,Melaleuca,quinquenervia,,,(Cav.) S.T.Blake,
NSW:NSW:NSW 20093,PhysicalObject,2018-02-05 14:36:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 20093,NSW 20093,,,"Cheel, E.",,fruit,native,Present,sheet,,,,1916-09,,,,,,,,Australia,,New South Wales,,Broadwater.,Broadwater.,,,,,,,,"33,27,,S,151,19,,E,",,,,,-33.45,151.32,,5000.0,,,,,,,,,"Fortescue, D.C.",1980-12-16,,,,Melaleuca quinquenervia (Cav.) S.T.Blake,,,,,Myrtaceae,Melaleuca,quinquenervia,,,(Cav.) S.T.Blake,
NSW:NSW:NSW 20094,PhysicalObject,2018-02-05 14:36:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 20094,NSW 20094,,,"Cheel, E.",,fruit,native,Present,sheet,,,,1916-09,,,,,,,,Australia,,New South Wales,,Tweed Heads.,Tweed Heads.,,,,,,,,"28,10,,S,153,33,,E,",,,,,-28.17,153.55,,10000.0,,,,,,,,,"Pickard, J.",1975,,,,Melaleuca quinquenervia (Cav.) S.T.Blake,,,,,Myrtaceae,Melaleuca,quinquenervia,,,(Cav.) S.T.Blake,
NSW:NSW:NSW 20095,PhysicalObject,2014-07-15 10:25:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 20095,NSW 20095,Iter Australianse.,,"Brown, R.",,buds | flowers | fruit,native,Present,sheet,,,,1802,,,,,,,,Australia,,,,[No locality given].,[No locality given].,,,,,,,,,,,,,,,,,,,,,,,,,"Pickard, J.M.",1975,,,,Melaleuca quinquenervia (Cav.) S.T.Blake,,,,,Myrtaceae,Melaleuca,quinquenervia,,,(Cav.) S.T.Blake,
NSW:NSW:NSW 20096,PhysicalObject,2016-12-08 12:52:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 20096,NSW 20096,,,"Deane, H.",,fruit,native,Present,sheet,,,,1886-12,,,,,,,,Australia,,New South Wales,,Manly.,Manly.,,,,,,,,"33,48,,S,151,16,,E,",,,,,-33.8,151.27,,5000.0,,,,,,,,,,,,,,Melaleuca quinquenervia (Cav.) S.T.Blake,,,,,Myrtaceae,Melaleuca,quinquenervia,,,(Cav.) S.T.Blake,
NSW:NSW:NSW 20097,PhysicalObject,2018-06-26 12:56:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 20097,NSW 20097,Flowers and the general appearance of 1. and 2. are alike.,,"Boorman, J.L.",,flowers | fruit,native,Present,sheet,,,,1916-08,,Growing in low moist places near the sea-coast.,,,,,,Australia,,New South Wales,,Byron Bay.,Byron Bay.,,,,,,,,"28,39,,S,153,37,,E,",,,,,-28.65,153.62,,10000.0,,,,,,,,,,,,,,Melaleuca quinquenervia (Cav.) S.T.Blake,,,,,Myrtaceae,Melaleuca,quinquenervia,,,(Cav.) S.T.Blake,
NSW:NSW:NSW 20098,PhysicalObject,2018-06-18 13:39:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 20098,NSW 20098,,,"Cheel, E.",,fruit,native,Present,sheet,,,,1918-05,,,,,,,,Australia,,New South Wales,,Raymond Terrace.,Raymond Terrace.,,,,,,,,"32,46,,S,151,45,,E,",,,,,-32.77,151.75,,10000.0,,,,,,,,,"Blake, S.T.",1968,,,,Melaleuca quinquenervia (Cav.) S.T.Blake,,,,,Myrtaceae,Melaleuca,quinquenervia,,,(Cav.) S.T.Blake,
NSW:NSW:NSW 20100,PhysicalObject,2018-06-26 12:59:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 20100,NSW 20100,,,"Cheel, E.",,sterile,native,Present,sheet,,,,1911-04,,,,,,,,Australia,,New South Wales,,Wamberal.,Wamberal.,,,,,,,,"33,25,,S,151,27,,E,",,,,,-33.42,151.45,,10000.0,,,,,,,,,"Powell, J.M.",1975,,,,Melaleuca quinquenervia (Cav.) S.T.Blake,,,,,Myrtaceae,Melaleuca,quinquenervia,,,(Cav.) S.T.Blake,
NSW:NSW:NSW 20102,PhysicalObject,2018-06-26 12:56:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 20102,NSW 20102,,,"Boorman, J.L.",,flowers | fruit,native,Present,sheet,,,,1912-05,,,,,,,,Australia,,New South Wales,,Port Stephens.,Port Stephens.,,,,,,,,"32,42,,S,151,58,,E,",,,,,-32.7,151.97,,10000.0,,,,,,,,,"Blake, S.T.",1968,,,,Melaleuca quinquenervia (Cav.) S.T.Blake,,,,,Myrtaceae,Melaleuca,quinquenervia,,,(Cav.) S.T.Blake,
NSW:NSW:NSW 20103,PhysicalObject,2018-06-26 12:59:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 20103,NSW 20103,"Small to medium size trees of 10-30 feet high. Individual trees grow to a very symmetrical specimen[?]. Pendulous, arching branches, the tree generally being pyramidal in shape. An ornamental tree for moist places, useful in certain localities for street adornment. The timber is used commercially for flooring boards, also for [?] in boat building.",,"Boorman, J.L.",,fruit,native,Present,sheet,,,,1915-11,,Usually growing in clumps or patches of many trees in swamps spoken of as 'Tea Tree Swamps'.,,,,,,Australia,,New South Wales,,Laurieton.,Laurieton.,,,,,,,,"31,39,,S,152,48,,E,",,,,,-31.65,152.8,,10000.0,,,,,,,,,"Powell, J.M.",1975,,,,Melaleuca quinquenervia (Cav.) S.T.Blake,,,,,Myrtaceae,Melaleuca,quinquenervia,,,(Cav.) S.T.Blake,
NSW:NSW:NSW 20104,PhysicalObject,2018-06-26 12:59:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 20104,NSW 20104,Tea tree.,53,"Swain, E.H.F.",,fruit,native,Present,sheet,,,,,September,On flat.,,,,,,Australia,,New South Wales,,Woolgoolga.,Woolgoolga.,,,,,,,,"30,07,,S,153,12,,E,",,,,,-30.12,153.2,,5000.0,,,,,,,,,"Powell, J.M.",1975,,,,Melaleuca quinquenervia (Cav.) S.T.Blake,,,,,Myrtaceae,Melaleuca,quinquenervia,,,(Cav.) S.T.Blake,
NSW:NSW:NSW 20105,PhysicalObject,2018-06-26 12:59:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 20105,NSW 20105,,,"Hamilton, A.A.",,sterile,native,Present,sheet,,,,1915-04,,,,,,,,Australia,,New South Wales,,Tuggerah Lakes.,Tuggerah Lakes.,,,,,,,,"33,18,,S,151,30,,E,",,,,,-33.3,151.5,,10000.0,,,,,,,,,"Powell, J.M.",1975,,,,Melaleuca quinquenervia (Cav.) S.T.Blake,,,,,Myrtaceae,Melaleuca,quinquenervia,,,(Cav.) S.T.Blake,
NSW:NSW:NSW 20106,PhysicalObject,2018-06-26 12:59:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 20106,NSW 20106,,,"Boorman, J.L.",,flowers | fruit,native,Present,sheet,,,,1910-06,,,,,,,,Australia,,New South Wales,,Nambucca Heads.,Nambucca Heads.,,,,,,,,"30,39,,S,152,58,,E,",,,,,-30.65,152.97,,5000.0,,,,,,,,,"Powell, J.M.",1975,,,,Melaleuca quinquenervia (Cav.) S.T.Blake,,,,,Myrtaceae,Melaleuca,quinquenervia,,,(Cav.) S.T.Blake,
NSW:NSW:NSW 20107,PhysicalObject,2018-06-18 13:39:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 20107,NSW 20107,"[Dup of this sent to Prof. Oakes, The Amer. Bot. Lab. North Eastern  Mass. USA - E. Cheel 6 Jul 1916].",,"Maiden, J.H.",,flowers,native,Present,sheet,,,,1897-05,,,,,,,,Australia,,New South Wales,,Rose Bay.,Rose Bay.,,,,,,,,"33,51,,S,151,16,,E,GDA94",,,,,-33.85,151.27,GDA94,2000.0,,,,,,,,,"Blake, S.T.",1968,,,,Melaleuca quinquenervia (Cav.) S.T.Blake,,,,,Myrtaceae,Melaleuca,quinquenervia,,,(Cav.) S.T.Blake,
NSW:NSW:NSW 20108,PhysicalObject,2018-06-18 13:39:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 20108,NSW 20108,,,Weber,,flowers,native,Present,sheet,,,,1887-03-12,,,,,,,,Australia,,New South Wales,,South Head Road.,South Head Road.,,,,,,,,,,,,,,,,,,,,,,,,,"Blake, S.T.",1968,,,,Melaleuca quinquenervia (Cav.) S.T.Blake,,,,,Myrtaceae,Melaleuca,quinquenervia,,,(Cav.) S.T.Blake,
NSW:NSW:NSW 20109,PhysicalObject,2018-06-26 12:59:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 20109,NSW 20109,Swamp Tea Tree. Single or several-stemmed trees with papery barks. 20 feet.,A53,"Swain, E.H.F.",,flowers | fruit,native,Present,sheet,,,,1910-03,,In dense growth in stagnant water.,,,,,,Australia,,New South Wales,,Bellinger River district.,Bellinger River district.,,,,,,,,,,,,,,,,,,,,,,,,,"Powell, J.M.",1975,,,,Melaleuca quinquenervia (Cav.) S.T.Blake,,,,,Myrtaceae,Melaleuca,quinquenervia,,,(Cav.) S.T.Blake,
